Wall time,Step,Value
1497690792.746704,25,6.06601095199585
1497690799.191323,57,5.8037428855896
1497690799.834697,60,5.551682472229004
1497690918.98077,589,4.153648853302002
1497690991.9201,905,3.2808525562286377
1497691034.990348,1091,3.6198675632476807
1497691062.835926,1211,3.3265764713287354
1497691195.540734,1783,2.7139792442321777
1497691251.846708,2026,2.6085615158081055
1497691271.989241,2112,2.347437620162964
1497691319.01812,2313,2.373552083969116
1497691385.07713,2595,2.302947759628296
1497691418.825843,2740,2.287262439727783
1497691448.306348,2866,2.320120334625244
1497691544.077903,3275,1.771069049835205
1497691624.99284,3620,1.9257798194885254
1497691654.05979,3744,1.811821699142456
1497691656.175303,3753,2.067659854888916
1497691659.901124,3769,1.799715280532837
1497691678.466701,3848,1.941065788269043
1497691714.365773,4000,1.6951313018798828
1497691719.257558,4021,1.6859779357910156
1497691962.964087,5054,1.6329575777053833
1497692092.442995,5597,1.3817120790481567
1497692134.47876,5774,1.4953081607818604
1497692267.664489,6334,1.5419954061508179
1497692397.005195,6876,1.3782691955566406
1497692470.439401,7184,1.2929110527038574
1497692481.444896,7230,1.2614027261734009
1497692510.072644,7350,1.3089288473129272
1497692598.372083,7720,1.2901219129562378
1497692622.449252,7821,1.3326432704925537
1497692717.45865,8219,1.1203149557113647
1497692758.929646,8391,1.1796517372131348
1497692883.773813,8911,1.0003135204315186
1497693035.360832,9543,0.9907772541046143
1497693057.174697,9634,1.0224238634109497
1497693060.543267,9648,0.9962704181671143
1497693106.579795,9839,0.8674107789993286
1497693133.77996,9952,1.0065500736236572
1497693227.415531,10341,0.9502514600753784
1497693236.835449,10380,0.9260660409927368
1497693281.064415,10563,0.9386574625968933
1497693288.494769,10594,0.9994127750396729
1497693309.701482,10683,0.882770299911499
1497693340.812817,10808,0.9386910200119019
1497693348.739003,10841,0.9216417074203491
1497693371.327419,10935,0.8768140077590942
1497693383.184862,10984,0.9975726008415222
1497693387.745275,11003,0.8279018402099609
1497693439.379118,11217,0.86576247215271
1497693447.753583,11251,0.8519200086593628
1497693561.556131,11722,0.8355351090431213
1497693702.383531,12306,0.8024450540542603
1497693749.15745,12500,0.7416035532951355
1497693869.553217,12998,0.8493174314498901
1497693896.452299,13109,0.9464436173439026
1497693913.365177,13179,0.785546064376831
1497694091.059567,13913,0.713952898979187
1497694175.499222,14261,0.690237283706665
1497694192.858884,14333,0.6894794702529907
1497694230.584493,14489,0.7554115653038025
1497694232.249974,14496,0.6456130743026733
1497694244.75011,14547,0.798139214515686
1497694266.327122,14636,0.7244431376457214
1497694338.515801,14934,0.6495458483695984
1497694361.867503,15030,0.7185758352279663
1497694380.136698,15105,0.7196547389030457
1497694395.647496,15170,0.6976625919342041
1497694415.454589,15251,0.6840609312057495
1497694474.785264,15496,0.6978551745414734
1497694508.840938,15637,0.5974641442298889
1497694555.829098,15831,0.6640633344650269
1497694620.486482,16098,0.6546659469604492
1497694650.706006,16218,0.6063098311424255
1497694730.988502,16548,0.5988608598709106
1497694753.120401,16639,0.6021284461021423
1497694791.564995,16797,0.6212478280067444
1497694807.055004,16861,0.5498827695846558
1497694976.289175,17558,0.5880119204521179
1497694977.722854,17564,0.4829012155532837
1497695029.606326,17779,0.5080166459083557
1497695087.479164,18016,0.4873005151748657
1497695101.779247,18075,0.5312048196792603
1497695436.951217,19456,0.5208843350410461
1497695450.161277,19510,0.4722048044204712
1497695504.616049,19734,0.4856170117855072
1497695515.729654,19780,0.46681198477745056
1497695542.39504,19889,0.4538194537162781
1497695545.180387,19900,0.4664049744606018
1497695732.847721,20673,0.47677356004714966
1497695884.03343,21293,0.4916149079799652
1497695973.998086,21659,0.5022389888763428
1497696161.000806,22427,0.4395819902420044
1497696189.664947,22545,0.44569724798202515
1497696236.293384,22737,0.409687340259552
1497696245.00258,22773,0.4879063367843628
1497696464.899896,23673,0.39231258630752563
1497696537.65319,23971,0.4550688862800598
1497696590.444359,24187,0.3709457814693451
1497696966.845211,25734,0.3872753977775574
1497697143.315886,26457,0.3550516366958618
1497697257.430282,26922,0.3562842011451721
1497697291.544485,27062,0.35289180278778076
1497697433.028099,27641,0.35808873176574707
1497697452.700948,27722,0.33225032687187195
1497697604.545013,28344,0.3464801609516144
1497697755.169292,28962,0.34792906045913696
1497697822.118795,29236,0.3275487720966339
1497697879.980294,29473,0.2947970926761627
1497698007.933726,29997,0.286748468875885
1497698076.316602,30277,0.27928581833839417
