Wall time,Step,Value
1497585817.232275,48818,1.2766015529632568
1497585914.893404,49284,1.1481878757476807
1497585962.477684,49511,1.18756902217865
1497586071.404683,50031,0.9811244606971741
1497586094.063773,50139,1.1606603860855103
1497586094.271537,50140,1.143598198890686
1497586104.344722,50188,1.0682463645935059
1497586181.927729,50558,1.0832796096801758
1497586215.098896,50716,1.1065168380737305
1497586286.253446,51055,0.935828447341919
1497586425.452205,51719,1.1150319576263428
1497586465.934621,51912,1.0756171941757202
1497586593.76895,52521,1.131577730178833
1497586666.086272,52865,1.1662607192993164
1497586697.359474,53014,1.058329463005066
1497586757.809168,53302,0.9915968179702759
1497586842.437345,53701,1.0508664846420288
1497586862.994006,53799,1.071817398071289
1497586865.307937,53810,1.1105012893676758
1497586902.432143,53987,1.1459941864013672
1497586972.436568,54321,1.077996850013733
1497586999.633922,54450,1.0217626094818115
1497587098.661502,54921,1.0907182693481445
1497587102.239993,54938,0.9911952018737793
1497587122.425041,55034,1.011967420578003
1497587340.737767,56073,0.9418518543243408
1497587361.777719,56173,1.0023201704025269
1497587467.183967,56675,0.9174349904060364
1497587471.362016,56695,1.1661577224731445
1497587493.61746,56801,1.0209883451461792
1497587509.835743,56878,1.0441571474075317
1497587588.854182,57254,1.0584372282028198
1497587693.134563,57749,1.048244595527649
1497587732.018533,57934,1.0516901016235352
1497587936.502509,58906,1.0523358583450317
1497587969.022454,59057,0.9999061822891235
1497588068.834902,59532,0.9911495447158813
1497588084.620868,59607,1.01470947265625
1497588133.778197,59841,0.9694826006889343
1497588147.399418,59906,1.0050686597824097
1497588276.498221,60520,1.0064351558685303
1497588283.244023,60552,1.0345665216445923
1497588556.445385,61851,0.8490486145019531
1497588583.366296,61979,0.8754045963287354
1497588645.703989,62275,0.8794991970062256
1497588652.441012,62307,1.0549166202545166
1497588709.002781,62576,1.0076382160186768
1497588740.672418,62726,1.0275766849517822
1497588809.334692,63053,1.0531401634216309
1497588844.640581,63221,0.991802990436554
1497588864.976164,63318,0.9805216789245605
1497588908.656624,63525,0.9778461456298828
1497589000.258632,63959,1.0559359788894653
1497589104.345761,64451,1.0784300565719604
1497589149.607987,64665,0.9778239727020264
1497589162.824572,64728,0.8812315464019775
1497589205.180603,64929,0.9048193097114563
1497589206.64581,64936,0.9210958480834961
1497589246.709905,65126,0.944716215133667
1497589250.703519,65145,0.9403488039970398
1497589290.788739,65335,0.990068793296814
1497589354.370441,65637,0.9675736427307129
1497589361.717467,65672,0.8962994813919067
1497589527.176503,66458,0.880988359451294
1497589543.151387,66534,1.0512568950653076
1497589558.09258,66605,0.9001969695091248
1497589607.011854,66838,0.9688252210617065
1497589629.486374,66945,0.8799753785133362
1497589701.134354,67285,0.9482806324958801
1497589764.991048,67588,0.9727752804756165
1497589805.512594,67780,1.0053021907806396
1497589851.084853,67996,0.8930397033691406
1497589886.503301,68164,0.8986786603927612
1497589944.00448,68437,0.8740620613098145
1497589946.958079,68451,0.904059648513794
1497590065.176508,69012,0.9801561832427979
1497590065.388631,69013,0.9260672330856323
1497590084.942799,69106,0.9424120187759399
1497590213.243042,69715,0.9553626775741577
1497590322.451967,70229,0.9899923801422119
1497590424.316036,70713,0.8183037638664246
1497590437.809647,70777,0.934025228023529
1497590494.680863,71046,0.9058356881141663
1497590533.768768,71232,0.8648422360420227
1497590554.469107,71330,0.9148873686790466
1497590616.651782,71625,0.9136972427368164
1497590668.373324,71870,0.936897873878479
1497590744.441988,72231,0.9531650543212891
1497590746.970109,72243,0.999016523361206
1497590783.386858,72416,0.957581639289856
1497590941.576918,73167,0.8527613282203674
1497590942.862245,73173,0.7787104249000549
1497591097.15976,73905,0.9066189527511597
1497591131.550239,74068,0.8602294325828552
1497591157.843606,74193,0.7862854599952698
1497591163.101953,74218,0.9314073324203491
1497591290.840988,74823,0.9600983262062073
1497591309.985735,74913,0.7935546040534973
1497591338.196461,75047,0.8551133275032043
1497591517.475907,75894,0.8263165950775146
1497591577.634566,76180,0.8113818764686584
1497591612.829686,76347,0.8647852540016174
1497591635.108051,76453,0.8602034449577332
1497591657.428963,76559,0.7920709848403931
1497591774.901048,77116,0.6780663728713989
1497591837.326493,77411,0.9007689952850342
1497591903.565242,77726,0.8680890202522278
1497591946.554341,77930,0.7679186463356018
1497591983.198163,78103,0.8523022532463074
1497591993.962215,78154,0.8817935585975647
1497592113.031935,78719,0.7512519955635071
1497592142.963856,78861,0.9004459381103516
1497592166.340001,78972,0.8369781374931335
1497592202.643161,79144,0.8221176266670227
1497592221.026601,79231,0.8905377388000488
1497592258.6892,79409,0.800633430480957
1497592370.745146,79940,0.9278922080993652
1497592384.005431,80003,0.8651781678199768
1497592413.700376,80144,0.8072237968444824
1497592446.16172,80298,0.7700241804122925
1497592463.870628,80382,0.8322609663009644
1497592550.301561,80787,0.8171906471252441
1497592559.036045,80828,0.796621561050415
1497592573.993852,80899,0.8345993757247925
1497592671.55665,81362,0.8785983324050903
1497592692.447644,81461,0.8736290335655212
1497592786.616976,81908,0.8122011423110962
1497592939.18989,82630,0.7383538484573364
1497592988.227515,82862,0.7958016991615295
1497593017.574752,83001,0.8042770028114319
1497593131.11699,83539,0.7805064916610718
1497593139.977926,83581,0.8264365792274475
1497593141.674918,83589,0.8182024359703064
1497593151.373802,83635,0.7845389246940613
1497593182.937629,83784,0.7761235237121582
1497593185.449226,83796,0.8456679582595825
1497593189.974466,83817,0.8079698085784912
1497593662.404764,86052,0.7151806950569153
1497593680.563192,86138,0.7990918159484863
1497593816.61893,86783,0.8376927971839905
1497593818.298068,86791,0.7279936671257019
1497593900.198291,87179,0.855218231678009
1497593993.795262,87622,0.7974762916564941
1497594064.412794,87956,0.8060548901557922
1497594246.559926,88817,0.8489242196083069
1497594328.330069,89203,0.7024453282356262
1497594368.46788,89393,0.7641834020614624
1497594388.367914,89487,0.8518152236938477
1497594504.191171,90035,0.7048764228820801
1497594591.7295,90450,0.7261579036712646
1497594598.903301,90483,0.7510938048362732
1497594810.765144,91483,0.7576510906219482
1497594832.449258,91586,0.8296632170677185
1497594875.765215,91791,0.6983328461647034
1497595189.450593,93276,0.7891944646835327
1497595237.079639,93502,0.6697319149971008
1497595252.758038,93576,0.7505619525909424
1497595267.78709,93647,0.7462790012359619
1497595327.980704,93931,0.8082165122032166
1497595335.975563,93969,0.7831745147705078
1497595348.392551,94028,0.7832130193710327
1497595423.137812,94382,0.6816654205322266
1497595521.0758,94846,0.7381839752197266
1497595542.987983,94950,0.7365820407867432
1497595714.127145,95760,0.7218443155288696
1497595915.250297,96709,0.6454989910125732
1497595961.833308,96929,0.7523781061172485
1497595962.478651,96932,0.7172857522964478
1497596033.185959,97266,0.7049745917320251
1497596068.330256,97432,0.7802960872650146
1497596071.068083,97445,0.6858221292495728
1497596072.348665,97451,0.7301906943321228
1497596094.499455,97556,0.7411109209060669
1497596108.031398,97620,0.7271439433097839
1497596461.425142,99291,0.6759501695632935
1497596463.312715,99300,0.721437394618988
1497596562.81712,99771,0.8016029000282288
1497596576.764272,99837,0.7457993626594543
1497596578.664612,99846,0.651400089263916
1497596593.040859,99914,0.7167425155639648
1497596815.68518,100967,0.6381729245185852
1497596896.369639,101349,0.7015591263771057
1497596904.546247,101388,0.622525691986084
1497596916.419401,101444,0.6530301570892334
1497596935.233119,101533,0.7051346898078918
1497597003.874301,101858,0.7069417238235474
1497597014.868062,101910,0.6818852424621582
1497597064.764984,102142,0.687984824180603
1497597079.178576,102210,0.7167700529098511
1497597098.12396,102300,0.6672358512878418
1497597134.60967,102473,0.7241637706756592
1497597157.989984,102584,0.6609426140785217
1497597174.634026,102663,0.700087308883667
1497597243.803039,102990,0.648698091506958
1497597373.739988,103605,0.6977963447570801
1497597387.075752,103668,0.6621624827384949
1497597396.831151,103714,0.64365154504776
1497597505.913845,104230,0.7087879776954651
1497597647.485479,104900,0.6343468427658081
1497597664.544673,104981,0.6581119894981384
1497598020.094085,106663,0.694648265838623
1497598060.176501,106853,0.693489670753479
1497598146.973348,107263,0.699241578578949
1497598196.174879,107492,0.6430320739746094
1497598319.953975,108077,0.6479520797729492
1497598540.978779,109122,0.5878922939300537
1497598579.376608,109303,0.678409218788147
1497598806.534046,110370,0.5582560300827026
1497598928.403709,110947,0.6773756742477417
1497599019.65537,111379,0.7351290583610535
1497599125.947927,111882,0.6562042236328125
1497599140.556853,111951,0.6497452259063721
1497599158.765017,112037,0.6878390312194824
1497599228.258224,112366,0.7272968888282776
1497599241.741786,112430,0.6625282764434814
1497599273.058452,112578,0.671441912651062
1497599286.239569,112640,0.6981886625289917
1497599329.840353,112843,0.6286322474479675
1497599562.536677,113943,0.632504403591156
1497599588.363755,114065,0.609830915927887
1497599624.650876,114237,0.6405483484268188
1497599727.342686,114722,0.6356930732727051
1497599753.098357,114844,0.6714120507240295
1497599794.593484,115040,0.6730605363845825
1497600020.567979,116109,0.636573314666748
1497600040.634176,116204,0.6077876091003418
1497600042.764896,116214,0.6615117192268372
1497600102.091456,116494,0.6373246908187866
1497600203.754578,116974,0.6071956753730774
1497600235.670285,117125,0.6960363984107971
1497600314.520949,117498,0.5764079689979553
1497600323.176467,117539,0.6815717220306396
1497600326.116695,117553,0.6882176995277405
1497600359.339958,117710,0.5941554307937622
1497600434.848472,118063,0.6308937072753906
1497600471.210437,118235,0.6138118505477905
1497600473.945855,118248,0.5976096391677856
1497600509.360472,118415,0.6659830212593079
1497600591.251256,118802,0.6443055868148804
1497600596.728674,118828,0.5806454420089722
1497600609.224576,118887,0.5995057821273804
1497600667.953687,119164,0.5361604690551758
1497600668.582316,119167,0.6389144659042358
1497600681.707421,119229,0.671576976776123
1497600748.722246,119545,0.6892849206924438
1497600806.915722,119820,0.662623941898346
1497600824.447188,119903,0.6157582402229309
1497600883.312191,120181,0.5886630415916443
1497601027.058717,120860,0.6443990468978882
1497601043.11841,120936,0.6719312071800232
1497601087.989367,121148,0.6000971794128418
1497601089.463872,121155,0.6047739386558533
1497601098.770947,121199,0.6829431653022766
1497601127.55057,121335,0.6178181171417236
1497601222.680257,121784,0.589028000831604
1497601227.400605,121806,0.6384497284889221
1497601235.011669,121842,0.595632016658783
1497601347.444647,122373,0.6441648006439209
1497601348.921748,122380,0.5257662534713745
1497601357.625352,122421,0.6177896857261658
1497601385.620232,122553,0.5870565176010132
1497601478.938797,122995,0.5875490307807922
1497601487.627808,123036,0.5839720964431763
1497601489.934949,123047,0.5595172643661499
1497601499.681944,123093,0.6113918423652649
1497601506.63285,123126,0.5433670282363892
1497601507.691313,123131,0.6146478652954102
1497601532.002323,123246,0.6305137276649475
1497601543.570477,123301,0.6218620538711548
1497601578.334005,123462,0.5569829940795898
1497601704.92128,124060,0.5709341764450073
1497601731.377183,124185,0.5494565367698669
1497601782.965014,124429,0.6470361948013306
1497601807.091443,124543,0.6003450155258179
1497601939.857834,125171,0.6077214479446411
1497601985.540296,125387,0.638063371181488
1497602169.347698,126256,0.5794854164123535
1497602226.982503,126528,0.5760312080383301
1497602233.804183,126560,0.5353016257286072
1497602277.57992,126767,0.6564526557922363
1497602335.34557,127040,0.5917721390724182
1497602360.709678,127160,0.6326005458831787
1497602365.382945,127182,0.5541840195655823
1497602368.997783,127199,0.5210787653923035
1497602434.345475,127508,0.6434813141822815
1497602454.10511,127601,0.598933219909668
1497602562.014565,128110,0.6188912987709045
1497602722.877197,128866,0.5894395709037781
1497602795.048233,129207,0.6247633695602417
1497602814.262131,129298,0.595988392829895
1497602835.182263,129397,0.5836551785469055
1497602862.451554,129526,0.5853448510169983
1497602863.975818,129533,0.6079953908920288
1497602914.122163,129770,0.6048105955123901
1497602979.627022,130079,0.5626822113990784
1497602993.984377,130147,0.49717700481414795
1497603033.554974,130334,0.5259830951690674
1497603039.459896,130362,0.6331256031990051
1497603200.076643,131122,0.645717442035675
1497603258.170575,131396,0.5524004697799683
1497603377.822221,131962,0.5649534463882446
1497603389.072292,132015,0.5977023243904114
1497603484.439431,132466,0.537459135055542
1497603689.291224,133434,0.6306250691413879
1497603734.870057,133649,0.5773728489875793
1497603753.780086,133738,0.5559515953063965
1497603803.055261,133971,0.5341952443122864
1497603818.301069,134043,0.5610270500183105
1497603884.597129,134353,0.5714269876480103
1497604019.107734,134988,0.5646294951438904
1497604053.259166,135150,0.5341897010803223
1497604058.982781,135177,0.5597463846206665
1497604066.563534,135213,0.5226638913154602
1497604066.998923,135215,0.6040881872177124
1497604100.66051,135374,0.5762417316436768
1497604142.174021,135570,0.5322490930557251
1497604165.177117,135679,0.5782555341720581
1497604166.232734,135684,0.5858222842216492
1497604193.558028,135813,0.5845856666564941
1497604333.944549,136476,0.5705140829086304
1497604338.191896,136496,0.5589198470115662
1497604456.256352,137053,0.5591357350349426
1497604511.204875,137313,0.5552260875701904
1497604555.991937,137525,0.5618975162506104
1497604572.015821,137600,0.6030115485191345
1497604595.79356,137712,0.54993736743927
1497604727.604039,138335,0.5424003601074219
1497604767.408539,138523,0.568901538848877
1497604786.8788,138615,0.6242824792861938
1497604831.399878,138826,0.5883859992027283
1497604856.40968,138944,0.5334345102310181
1497604890.33274,139104,0.5607811212539673
1497604958.300614,139425,0.5878889560699463
1497604961.460691,139440,0.5884526371955872
1497604962.318494,139444,0.501189649105072
1497605065.228131,139927,0.6200610399246216
1497605106.343011,140120,0.5784053206443787
1497605138.924233,140274,0.5407047271728516
1497605250.3878,140800,0.5582036375999451
1497605252.09558,140808,0.5633494257926941
1497605270.271205,140894,0.5063089728355408
1497605354.928723,141293,0.534048318862915
1497605440.856392,141699,0.5611990690231323
1497605547.374153,142202,0.5522883534431458
1497605549.532863,142212,0.6365365982055664
1497605580.17489,142357,0.5383579730987549
1497605617.013774,142531,0.5223984122276306
1497605719.458088,143014,0.5295966267585754
1497605851.051536,143635,0.5646633505821228
1497605885.373985,143797,0.5697663426399231
1497606078.560588,144710,0.5602449774742126
1497606106.293754,144841,0.5472128987312317
1497606152.301223,145055,0.5515049695968628
1497606179.986489,145186,0.6078578233718872
1497606217.216763,145361,0.445505291223526
1497606277.957326,145648,0.48520976305007935
1497606338.107442,145932,0.6021187901496887
1497606399.819163,146223,0.5144016146659851
1497606499.978395,146696,0.5054938197135925
1497606536.69938,146870,0.5481742024421692
1497606745.483866,147856,0.5435224175453186
1497606823.105167,148223,0.5145068168640137
1497606943.538518,148791,0.5176447629928589
1497607170.308222,149861,0.5435478687286377
1497607464.215883,151244,0.535969614982605
1497607466.127446,151253,0.5794664621353149
1497607493.026052,151380,0.5344811081886292
1497607538.616225,151595,0.4781761169433594
1497607778.9075,152729,0.5382201075553894
1497607855.672933,153092,0.573127806186676
1497607856.964275,153098,0.5389366149902344
1497607898.269794,153293,0.53664231300354
1497607904.214861,153321,0.5135024785995483
1497607935.552483,153469,0.493507981300354
1497607963.059724,153599,0.6161044239997864
1497607970.649952,153635,0.48979651927948
1497607989.119846,153722,0.6122675538063049
1497608066.18286,154085,0.5710111260414124
1497608163.841092,154546,0.5310705900192261
1497608198.142911,154708,0.5429445505142212
1497608200.903729,154721,0.4988434314727783
1497608202.790418,154730,0.5716440677642822
1497608397.61061,155648,0.45344987511634827
1497608634.503618,156766,0.5157239437103271
1497608734.878576,157239,0.5810506343841553
1497608739.311004,157260,0.5166375637054443
1497608774.188308,157425,0.527592122554779
1497608814.435735,157615,0.5127232670783997
1497608844.300682,157756,0.5066731572151184
1497608862.130985,157840,0.532522976398468
1497608884.177281,157944,0.5566277503967285
1497608927.733565,158150,0.5344966053962708
1497609012.855881,158552,0.5795255899429321
1497609190.343486,159391,0.48374074697494507
1497609254.957705,159696,0.5476608276367188
1497609311.702171,159964,0.5136992931365967
1497609367.5561,160228,0.5117272734642029
1497609659.083668,161601,0.5012475252151489
1497609659.924984,161605,0.45763492584228516
1497609741.89833,161992,0.5279929637908936
1497609759.918788,162077,0.4724423289299011
1497609765.192587,162102,0.5008295774459839
1497609776.835474,162157,0.4844698905944824
1497609791.152209,162225,0.5393884778022766
1497609801.314428,162273,0.48582714796066284
1497609942.7701,162941,0.4835398495197296
1497609946.77024,162960,0.4994601011276245
1497609955.475198,163001,0.5083063244819641
1497610151.171942,163924,0.46646520495414734
1497610224.570779,164271,0.5010885000228882
1497610249.111027,164387,0.5380132794380188
1497610291.646239,164587,0.4937973916530609
1497610336.689333,164800,0.46091869473457336
1497610359.749983,164909,0.5787240862846375
1497610378.01794,164995,0.5456634759902954
1497610401.469403,165106,0.5231530070304871
1497610451.376733,165341,0.5022982358932495
1497610528.942266,165707,0.5171883702278137
1497610648.459258,166271,0.5270319581031799
1497610866.670737,167295,0.534559428691864
1497610893.174741,167420,0.48519617319107056
1497611011.486612,167978,0.48094189167022705
1497611125.713046,168517,0.42771562933921814
1497611172.244471,168737,0.43463900685310364
1497611211.299394,168921,0.5058956146240234
1497611287.991971,169283,0.47505849599838257
1497611376.133218,169699,0.5021493434906006
1497611412.383153,169870,0.4923960268497467
1497611509.78205,170330,0.5281066298484802
1497611510.628191,170334,0.47805604338645935
1497611539.144992,170468,0.47581303119659424
1497611707.527049,171262,0.514689564704895
1497611763.952489,171528,0.49793535470962524
1497611814.035007,171761,0.48040708899497986
1497611843.968007,171903,0.5494647026062012
1497611845.660763,171911,0.5096700191497803
1497612103.380913,173128,0.506853461265564
1497612110.323221,173161,0.5264212489128113
1497612134.690741,173276,0.5106799006462097
1497612196.61103,173568,0.44275909662246704
1497612264.372141,173888,0.5303199887275696
1497612266.083538,173896,0.4203491806983948
1497612280.47865,173964,0.5089678764343262
1497612284.489166,173983,0.47631508111953735
1497612364.179854,174360,0.5077556371688843
1497612508.108157,175039,0.4964430332183838
1497612515.544235,175074,0.45700421929359436
1497612516.201541,175077,0.5376766324043274
1497612542.274493,175200,0.45953986048698425
1497612563.057889,175298,0.4731798470020294
1497612570.764282,175334,0.4869057238101959
1497612658.465869,175748,0.44835618138313293
1497612669.308977,175799,0.4816212058067322
1497612710.646055,175994,0.4806305170059204
1497612774.045921,176293,0.4607664942741394
1497612789.905901,176368,0.4599308669567108
1497612803.024848,176430,0.49841251969337463
1497612879.60688,176791,0.47128215432167053
1497612934.527104,177051,0.48367807269096375
1497612965.373498,177193,0.47788095474243164
1497613053.772381,177610,0.4411174952983856
1497613210.717067,178351,0.5219988822937012
1497613223.59912,178412,0.4763633608818054
1497613323.093482,178881,0.5206637978553772
1497613445.789829,179461,0.4899888038635254
1497613468.871723,179570,0.4621298909187317
1497613604.526572,180211,0.5389289855957031
1497613625.788579,180311,0.49601781368255615
1497613643.087171,180393,0.4600642919540405
1497613664.573619,180494,0.4646014869213104
1497613684.937517,180590,0.48744842410087585
1497613693.460249,180630,0.4308761954307556
1497613702.33776,180672,0.4989568889141083
1497613778.592512,181032,0.46332791447639465
1497613792.378485,181097,0.45879772305488586
1497613799.212396,181129,0.4177405834197998
1497613813.399024,181196,0.4338698089122772
1497613898.506285,181597,0.48192375898361206
1497613928.185067,181737,0.4593777358531952
1497613965.718487,181914,0.43407705426216125
1497614030.870643,182222,0.512123167514801
1497614080.953343,182455,0.48644301295280457
1497614110.159387,182593,0.5336853265762329
1497614125.595338,182666,0.4270050525665283
1497614131.983373,182696,0.4924103021621704
1497614156.095655,182810,0.42028504610061646
1497614205.435197,183043,0.4617670774459839
1497614249.605676,183251,0.4817681610584259
1497614381.699193,183875,0.4552960991859436
1497614424.723111,184078,0.4649154841899872
1497614469.360874,184288,0.4540349543094635
1497614509.809184,184479,0.42597055435180664
1497614598.023374,184895,0.42169108986854553
1497614627.002022,185032,0.4866594672203064
1497614630.191913,185047,0.48721423745155334
1497614631.455636,185053,0.4394190311431885
1497614644.034443,185112,0.4737189710140228
1497614708.457032,185416,0.46229463815689087
1497614722.637723,185483,0.44269245862960815
1497614768.467549,185700,0.49972158670425415
1497614776.279581,185737,0.48811644315719604
1497614909.049074,186363,0.4862130284309387
1497614927.226305,186449,0.42643627524375916
1497614991.430638,186752,0.4240846037864685
1497615052.802315,187041,0.4273674190044403
1497615060.913117,187079,0.47192060947418213
1497615079.621288,187167,0.4614206552505493
1497615090.0301,187216,0.44059526920318604
1497615096.385296,187246,0.45249369740486145
1497615253.039944,187982,0.43041813373565674
1497615336.584436,188376,0.420907586812973
1497615359.704453,188485,0.48012715578079224
1497615451.07079,188916,0.49312058091163635
1497615530.965151,189293,0.43693190813064575
1497615602.449994,189631,0.4656851589679718
1497615677.087461,189983,0.4654402732849121
1497615677.922093,189987,0.5136620402336121
1497615725.06361,190209,0.44048288464546204
1497615881.323715,190947,0.4779784083366394
1497615885.755147,190968,0.4709509015083313
